Customer_ID,Age,Gender,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Charge,Support_Calls,Satisfaction_Score,Usage_Hours,Lifetime_Value,Churn,Churn_Reason
CUST_1232,64,Female,West,Standard,Monthly,UPI,33,47.47,0,6.7,85,1566.51,No,Not Churned
CUST_1233,19,Male,South,Basic,One Year,UPI,7,31.81,3,6.5,8,222.67,No,Not Churned
CUST_1234,45,Male,South,Basic,Two Year,UPI,31,21.4,1,7.3,37,663.4,No,Not Churned
CUST_1235,47,Male,East,Basic,Monthly,UPI,48,20.53,1,7.4,47,985.44,No,Not Churned
CUST_1236,55,Male,North,Standard,Two Year,Credit Card,46,47.83,0,6.2,13,2200.18,No,Not Churned
CUST_1237,21,Male,Central,Standard,Monthly,Debit Card,47,56.14,7,6.8,55,2638.58,Yes,High Price
CUST_1238,18,Female,West,Basic,Two Year,UPI,14,38.15,3,6.1,98,534.1,No,Not Churned
CUST_1239,25,Female,South,Standard,One Year,Bank Transfer,28,65.39,2,7.3,24,1830.92,Yes,Competitor Offer
CUST_1240,46,Male,North,Premium,Monthly,UPI,53,94.52,2,5.9,43,5009.56,Yes,Customer Support
CUST_1241,56,Female,East,Basic,Monthly,Debit Card,43,20.74,1,5.1,27,891.82,No,Not Churned
CUST_1242,20,Male,South,Standard,Monthly,Bank Transfer,16,56.06,3,9.2,45,896.96,No,Not Churned
CUST_1243,49,Female,East,Standard,Monthly,Bank Transfer,19,61.14,1,6.9,48,1161.66,No,Not Churned
CUST_1244,27,Male,West,Basic,Monthly,Bank Transfer,17,26.78,2,9.5,39,455.26,Yes,Poor Service
CUST_1245,27,Female,Central,Basic,Monthly,Credit Card,59,22.22,1,4.1,27,1310.98,Yes,Lack of Features
CUST_1246,36,Male,South,Standard,Monthly,UPI,26,48.36,1,4.8,62,1257.36,Yes,Lack of Features
CUST_1247,63,Male,South,Premium,One Year,Credit Card,6,108.58,0,7.7,52,651.48,No,Not Churned
CUST_1248,51,Female,West,Premium,Monthly,Bank Transfer,43,87.56,3,6.9,91,3765.08,Yes,Lack of Features
CUST_1249,50,Female,North,Standard,Monthly,Credit Card,49,64.36,3,5.3,62,3153.64,No,Not Churned
CUST_1250,40,Male,Central,Standard,One Year,Credit Card,9,49.59,2,8.7,61,446.31,No,Not Churned
CUST_1251,45,Female,South,Standard,Monthly,Credit Card,50,44.91,2,5.7,91,2245.5,Yes,High Price
CUST_1252,49,Male,Central,Standard,Monthly,UPI,17,53.08,1,8.8,43,902.36,Yes,Lack of Features
CUST_1253,24,Female,South,Standard,Monthly,Bank Transfer,31,53.57,3,6.9,32,1660.67,No,Not Churned
CUST_1254,46,Female,Central,Basic,Two Year,Bank Transfer,12,20.32,1,5.4,68,243.84,No,Not Churned
CUST_1255,25,Male,East,Standard,Two Year,UPI,23,43.51,1,6.0,66,1000.73,No,Not Churned
CUST_1256,18,Female,South,Standard,Monthly,Credit Card,54,45.55,3,9.1,87,2459.7,Yes,High Price
CUST_1257,20,Female,Central,Standard,One Year,Credit Card,54,43.41,3,6.6,66,2344.14,Yes,Customer Support
CUST_1258,41,Male,North,Premium,One Year,Debit Card,5,87.08,2,8.5,98,435.4,No,Not Churned
CUST_1259,40,Female,East,Basic,One Year,Debit Card,43,39.29,2,9.1,89,1689.47,No,Not Churned
CUST_1260,25,Male,East,Basic,One Year,Debit Card,36,30.18,3,6.9,92,1086.48,No,Not Churned
CUST_1261,64,Male,North,Basic,One Year,UPI,59,32.55,1,6.7,89,1920.45,No,Not Churned
CUST_1262,54,Male,Central,Standard,Monthly,Bank Transfer,36,50.69,1,6.4,30,1824.84,Yes,Lack of Features
CUST_1263,20,Male,West,Standard,Monthly,Debit Card,3,49.7,1,7.5,55,149.1,No,Not Churned
CUST_1264,50,Male,North,Basic,Monthly,Bank Transfer,58,20.46,3,9.3,54,1186.68,No,Not Churned
CUST_1265,45,Female,Central,Standard,Two Year,Bank Transfer,24,55.01,4,5.2,40,1320.24,Yes,Competitor Offer
CUST_1266,64,Male,North,Standard,One Year,Bank Transfer,55,54.51,5,7.3,30,2998.05,No,Not Churned
CUST_1267,25,Male,North,Standard,Two Year,UPI,57,44.73,2,7.3,37,2549.61,No,Not Churned
CUST_1268,51,Female,South,Standard,Two Year,UPI,17,62.93,2,4.3,72,1069.81,Yes,Poor Service
CUST_1269,52,Female,Central,Standard,Monthly,UPI,39,54.78,1,5.7,77,2136.42,Yes,Customer Support
CUST_1270,49,Female,West,Premium,One Year,UPI,26,86.95,2,6.0,12,2260.7,No,Not Churned
CUST_1271,41,Male,South,Basic,One Year,Debit Card,4,22.94,5,8.1,70,91.76,Yes,Competitor Offer
CUST_1272,31,Male,North,Basic,Two Year,Credit Card,55,31.04,3,8.4,97,1707.2,No,Not Churned
CUST_1273,49,Male,North,Standard,Two Year,Credit Card,45,62.58,2,4.2,27,2816.1,No,Not Churned
CUST_1274,63,Female,North,Premium,One Year,Credit Card,12,84.1,1,8.0,74,1009.2,No,Not Churned
CUST_1275,60,Male,Central,Standard,Monthly,Debit Card,1,46.56,5,7.8,59,46.56,Yes,Customer Support
CUST_1276,33,Female,Central,Basic,One Year,Credit Card,21,30.44,2,7.9,47,639.24,No,Not Churned
CUST_1277,21,Male,South,Basic,Monthly,Debit Card,19,23.11,2,7.2,25,439.09,Yes,Lack of Features
CUST_1278,54,Female,West,Standard,One Year,Debit Card,21,60.0,1,8.4,26,1260.0,Yes,Customer Support
CUST_1279,38,Male,South,Basic,Two Year,Debit Card,52,32.11,1,8.8,13,1669.72,No,Not Churned
CUST_1280,31,Male,East,Standard,Monthly,Credit Card,18,42.61,0,4.5,38,766.98,No,Not Churned
CUST_1281,48,Male,North,Premium,One Year,Bank Transfer,43,71.83,3,6.9,63,3088.69,No,Not Churned
CUST_1282,35,Female,North,Standard,Monthly,Credit Card,52,58.61,3,6.6,30,3047.72,No,Not Churned
CUST_1283,24,Female,North,Standard,Monthly,Credit Card,3,48.83,1,6.1,5,146.49,Yes,Customer Support
CUST_1284,27,Male,South,Standard,Monthly,UPI,49,42.59,2,6.3,9,2086.91,Yes,Customer Support
CUST_1285,24,Male,South,Basic,One Year,Debit Card,44,35.19,4,7.3,45,1548.36,Yes,High Price
CUST_1286,50,Male,North,Premium,Two Year,Bank Transfer,32,85.7,2,5.1,67,2742.4,No,Not Churned
CUST_1287,40,Female,South,Standard,Two Year,UPI,10,53.79,1,8.0,26,537.9,No,Not Churned
CUST_1288,38,Male,Central,Standard,Monthly,Bank Transfer,40,47.1,3,6.4,72,1884.0,Yes,Competitor Offer
CUST_1289,36,Male,Central,Standard,Two Year,Bank Transfer,15,58.82,6,8.3,52,882.3,Yes,Lack of Features
CUST_1290,36,Male,South,Standard,One Year,Debit Card,5,49.04,2,6.1,70,245.2,No,Not Churned
CUST_1291,53,Male,North,Standard,Monthly,Credit Card,4,69.04,0,6.0,20,276.16,No,Not Churned
CUST_1292,46,Female,South,Basic,Monthly,Debit Card,58,34.06,3,5.6,84,1975.48,Yes,Poor Service
CUST_1293,35,Female,South,Premium,Monthly,Debit Card,28,76.84,1,6.1,57,2151.52,No,Not Churned
CUST_1294,19,Male,South,Premium,Two Year,UPI,53,90.83,1,5.8,90,4813.99,Yes,Lack of Features
CUST_1295,18,Male,East,Standard,One Year,Debit Card,52,51.56,1,7.7,69,2681.12,No,Not Churned
CUST_1296,64,Female,Central,Premium,One Year,Credit Card,51,96.71,5,8.6,83,4932.21,Yes,Lack of Features
CUST_1297,22,Female,West,Basic,Monthly,Bank Transfer,53,36.84,0,7.6,68,1952.52,No,Not Churned
CUST_1298,37,Male,West,Standard,One Year,Debit Card,4,57.5,3,6.9,92,230.0,No,Not Churned
CUST_1299,28,Female,East,Standard,Monthly,Bank Transfer,15,41.85,1,7.7,72,627.75,No,Not Churned
CUST_1300,59,Female,South,Standard,Monthly,Debit Card,17,59.66,0,6.9,67,1014.22,No,Not Churned
CUST_1301,19,Male,East,Standard,One Year,Bank Transfer,44,40.25,2,7.0,66,1771.0,No,Not Churned
CUST_1302,20,Female,East,Basic,Monthly,Debit Card,3,35.6,0,6.5,86,106.8,Yes,High Price
CUST_1303,40,Female,North,Basic,Two Year,UPI,10,33.33,3,8.3,85,333.3,Yes,High Price
CUST_1304,29,Male,Central,Standard,Monthly,Bank Transfer,47,49.26,1,3.2,75,2315.22,No,Not Churned
CUST_1305,37,Male,West,Basic,One Year,Debit Card,42,25.85,1,3.8,49,1085.7,No,Not Churned
CUST_1306,22,Female,South,Standard,Monthly,Debit Card,56,63.95,1,8.5,56,3581.2,No,Not Churned
CUST_1307,54,Male,West,Basic,One Year,UPI,23,35.67,4,6.7,78,820.41,Yes,Customer Support
CUST_1308,55,Female,West,Basic,Monthly,UPI,18,27.05,1,8.4,69,486.9,Yes,Lack of Features
CUST_1309,47,Male,Central,Standard,Monthly,UPI,1,48.97,2,6.1,6,48.97,No,Not Churned
CUST_1310,26,Female,West,Standard,Two Year,Bank Transfer,35,56.79,1,9.5,53,1987.65,Yes,Competitor Offer
CUST_1311,51,Male,West,Premium,Monthly,Bank Transfer,53,70.42,2,6.8,26,3732.26,No,Not Churned
CUST_1312,61,Female,East,Standard,Two Year,UPI,58,42.48,0,7.7,100,2463.84,No,Not Churned
CUST_1313,52,Female,Central,Basic,Two Year,Credit Card,31,22.52,2,6.3,33,698.12,Yes,High Price
CUST_1314,39,Female,North,Premium,Monthly,Credit Card,59,79.27,2,5.7,39,4676.93,Yes,High Price
CUST_1315,61,Male,South,Standard,Monthly,Debit Card,44,55.36,2,4.4,85,2435.84,Yes,Competitor Offer
CUST_1316,41,Male,West,Basic,One Year,Credit Card,1,39.84,1,8.2,80,39.84,Yes,High Price
CUST_1317,34,Female,South,Standard,Two Year,Debit Card,3,59.58,2,7.6,28,178.74,No,Not Churned
CUST_1318,27,Female,North,Premium,Two Year,Bank Transfer,3,73.06,0,7.1,98,219.18,Yes,Competitor Offer
CUST_1319,47,Male,South,Standard,One Year,Bank Transfer,37,55.77,4,5.3,34,2063.49,Yes,Poor Service
CUST_1320,63,Male,North,Basic,One Year,Credit Card,19,29.93,2,9.1,88,568.67,No,Not Churned
CUST_1321,40,Male,East,Basic,Monthly,Bank Transfer,29,22.88,5,7.2,46,663.52,Yes,Competitor Offer
CUST_1322,49,Male,West,Basic,Two Year,UPI,25,38.41,2,8.1,75,960.25,No,Not Churned
CUST_1323,34,Male,North,Standard,Two Year,UPI,33,53.22,3,7.0,54,1756.26,No,Not Churned
CUST_1324,34,Male,South,Standard,Monthly,Credit Card,36,69.84,2,5.4,75,2514.24,No,Not Churned
CUST_1325,31,Female,West,Basic,Monthly,Credit Card,29,28.4,3,8.5,64,823.6,Yes,Poor Service
CUST_1326,26,Male,East,Premium,Monthly,Debit Card,58,100.4,1,7.7,34,5823.2,No,Not Churned
CUST_1327,57,Female,West,Standard,Monthly,Bank Transfer,26,43.14,1,6.7,16,1121.64,No,Not Churned
CUST_1328,19,Male,North,Standard,Two Year,Debit Card,4,53.63,2,7.7,53,214.52,Yes,Customer Support
CUST_1329,62,Male,East,Premium,Monthly,Debit Card,49,81.94,1,8.2,99,4015.06,No,Not Churned
CUST_1330,42,Female,South,Basic,Monthly,UPI,14,36.71,2,8.0,86,513.94,No,Not Churned
CUST_1331,56,Female,East,Standard,Monthly,UPI,50,63.52,3,4.4,50,3176.0,No,Not Churned
CUST_1332,26,Male,East,Standard,Two Year,UPI,27,64.73,2,4.8,47,1747.71,Yes,Customer Support
CUST_1333,39,Female,Central,Premium,One Year,UPI,33,106.18,2,8.1,6,3503.94,No,Not Churned
CUST_1334,60,Female,East,Standard,Monthly,Debit Card,22,64.98,1,6.0,79,1429.56,No,Not Churned
CUST_1335,63,Female,East,Basic,Monthly,UPI,48,24.02,2,5.4,84,1152.96,Yes,High Price
CUST_1336,21,Female,West,Premium,Two Year,Bank Transfer,3,92.6,1,7.6,58,277.8,Yes,Competitor Offer
CUST_1337,43,Male,South,Basic,Two Year,UPI,23,33.84,2,5.4,39,778.32,No,Not Churned
CUST_1338,46,Female,West,Premium,Monthly,UPI,21,101.87,2,6.3,56,2139.27,Yes,High Price
CUST_1339,62,Male,West,Premium,Monthly,UPI,41,105.82,1,8.3,37,4338.62,Yes,Competitor Offer
CUST_1340,51,Male,North,Basic,Monthly,Credit Card,23,24.49,3,4.7,89,563.27,No,Not Churned
CUST_1341,40,Male,West,Standard,Monthly,Bank Transfer,4,42.95,0,4.9,88,171.8,Yes,High Price
CUST_1342,54,Male,Central,Basic,One Year,Bank Transfer,21,38.34,2,4.6,76,805.14,Yes,Customer Support
CUST_1343,28,Female,Central,Standard,Two Year,Debit Card,37,56.81,3,5.7,55,2101.97,Yes,Customer Support
CUST_1344,23,Female,North,Standard,Monthly,Debit Card,43,44.61,2,7.1,30,1918.23,No,Not Churned
CUST_1345,35,Male,South,Standard,Two Year,UPI,31,63.8,2,6.1,66,1977.8,Yes,High Price
CUST_1346,38,Male,South,Premium,Monthly,Credit Card,21,115.75,3,9.3,65,2430.75,No,Not Churned
CUST_1347,59,Male,West,Standard,One Year,Debit Card,26,45.09,2,7.7,30,1172.34,No,Not Churned
CUST_1348,53,Male,West,Standard,One Year,Debit Card,41,64.52,2,7.0,41,2645.32,No,Not Churned
CUST_1349,58,Female,West,Premium,Monthly,UPI,58,116.66,4,8.9,34,6766.28,Yes,Competitor Offer
CUST_1350,55,Male,South,Premium,Monthly,UPI,35,116.92,3,5.0,99,4092.2,No,Not Churned
CUST_1351,51,Female,East,Basic,One Year,Debit Card,38,38.28,2,8.3,15,1454.64,Yes,Lack of Features
CUST_1352,34,Male,Central,Premium,Monthly,Debit Card,24,97.32,4,6.6,57,2335.68,No,Not Churned
CUST_1353,54,Male,East,Basic,Monthly,Bank Transfer,11,27.12,2,6.3,45,298.32,Yes,Competitor Offer
CUST_1354,42,Male,East,Premium,One Year,Credit Card,41,70.36,0,7.9,9,2884.76,Yes,High Price
CUST_1355,55,Male,South,Basic,Two Year,Bank Transfer,29,21.22,1,6.4,70,615.38,No,Not Churned
CUST_1356,29,Female,East,Basic,Monthly,Debit Card,47,28.58,3,7.3,17,1343.26,Yes,Competitor Offer
CUST_1357,40,Female,North,Standard,Two Year,Bank Transfer,55,51.98,3,6.9,67,2858.9,Yes,Poor Service
CUST_1358,59,Female,West,Standard,Monthly,Bank Transfer,60,45.54,3,7.5,86,2732.4,No,Not Churned
CUST_1359,39,Male,North,Standard,One Year,Debit Card,3,51.86,2,6.2,94,155.58,No,Not Churned
CUST_1360,38,Male,Central,Basic,One Year,UPI,1,23.49,4,8.4,29,23.49,Yes,Competitor Offer
CUST_1361,44,Female,West,Standard,Two Year,Debit Card,52,65.46,2,3.9,48,3403.92,Yes,Customer Support
CUST_1362,48,Female,East,Premium,Monthly,UPI,54,84.91,2,8.0,18,4585.14,Yes,Customer Support
CUST_1363,23,Male,Central,Standard,One Year,Debit Card,19,57.96,2,4.2,73,1101.24,No,Not Churned
CUST_1364,44,Male,West,Basic,One Year,Debit Card,46,30.06,4,5.9,63,1382.76,Yes,Poor Service
CUST_1365,57,Female,East,Standard,Monthly,Debit Card,49,41.56,4,7.8,60,2036.44,Yes,Competitor Offer
CUST_1366,51,Male,North,Basic,Monthly,Credit Card,22,38.84,1,4.0,56,854.48,Yes,Lack of Features
CUST_1367,29,Male,West,Premium,Monthly,UPI,14,96.36,0,7.2,70,1349.04,No,Not Churned
CUST_1368,62,Female,East,Premium,Monthly,Credit Card,49,86.25,2,4.9,72,4226.25,No,Not Churned
CUST_1369,24,Male,North,Standard,Two Year,Debit Card,57,44.74,2,5.5,16,2550.18,No,Not Churned
CUST_1370,27,Female,Central,Standard,Monthly,Bank Transfer,59,50.16,2,5.5,79,2959.44,No,Not Churned
CUST_1371,62,Male,Central,Standard,Monthly,Credit Card,14,40.62,3,5.0,72,568.68,Yes,Competitor Offer
CUST_1372,34,Female,Central,Standard,One Year,UPI,44,50.91,4,4.4,47,2240.04,No,Not Churned
CUST_1373,43,Male,Central,Premium,Monthly,Debit Card,16,96.57,2,10.0,77,1545.12,Yes,Customer Support
CUST_1374,38,Female,South,Standard,One Year,Credit Card,33,66.16,3,6.7,78,2183.28,No,Not Churned
CUST_1375,45,Female,West,Standard,Monthly,Bank Transfer,13,60.62,4,5.1,95,788.06,Yes,Customer Support
CUST_1376,63,Female,West,Standard,Two Year,Credit Card,38,43.35,0,6.2,10,1647.3,No,Not Churned
CUST_1377,19,Female,South,Standard,Two Year,UPI,49,44.43,3,7.1,19,2177.07,No,Not Churned
CUST_1378,60,Male,East,Premium,Two Year,Credit Card,12,91.41,1,6.4,46,1096.92,No,Not Churned
CUST_1379,18,Male,East,Standard,Monthly,Bank Transfer,55,45.87,2,5.1,35,2522.85,No,Not Churned
CUST_1380,53,Female,Central,Standard,One Year,Bank Transfer,51,40.84,2,5.7,90,2082.84,No,Not Churned
CUST_1381,43,Male,North,Basic,Monthly,UPI,38,36.1,3,8.8,57,1371.8,No,Not Churned
CUST_1382,46,Male,East,Standard,Monthly,Bank Transfer,39,40.59,2,4.9,10,1583.01,No,Not Churned
CUST_1383,38,Male,North,Standard,Monthly,Debit Card,33,64.92,1,4.0,37,2142.36,Yes,High Price
CUST_1384,28,Male,West,Basic,One Year,Bank Transfer,33,22.88,2,6.4,33,755.04,Yes,Customer Support
CUST_1385,57,Male,North,Basic,Monthly,Debit Card,29,39.49,2,4.1,25,1145.21,No,Not Churned
CUST_1386,28,Female,West,Standard,One Year,Credit Card,5,58.12,0,5.6,58,290.6,No,Not Churned
CUST_1387,53,Female,South,Standard,Monthly,Debit Card,6,62.05,1,5.1,60,372.3,No,Not Churned
CUST_1388,56,Female,South,Standard,Monthly,Debit Card,31,43.31,3,5.1,98,1342.61,Yes,High Price
CUST_1389,57,Female,Central,Basic,One Year,Credit Card,16,37.24,1,7.1,25,595.84,No,Not Churned
CUST_1390,52,Male,East,Standard,Monthly,Bank Transfer,31,65.18,1,7.4,59,2020.58,No,Not Churned
CUST_1391,51,Male,Central,Basic,One Year,Debit Card,25,33.06,1,5.8,62,826.5,Yes,Customer Support
CUST_1392,64,Female,West,Standard,Monthly,Bank Transfer,48,55.07,2,6.9,68,2643.36,Yes,Customer Support
CUST_1393,41,Male,Central,Basic,Two Year,Credit Card,46,34.43,2,5.7,90,1583.78,Yes,Lack of Features
CUST_1394,39,Male,North,Basic,One Year,UPI,33,20.12,2,7.6,50,663.96,No,Not Churned
CUST_1395,22,Female,West,Basic,Monthly,Bank Transfer,13,31.85,2,4.8,88,414.05,Yes,High Price
CUST_1396,50,Male,South,Standard,Monthly,Bank Transfer,52,65.42,3,7.2,26,3401.84,Yes,High Price
CUST_1397,53,Female,East,Basic,One Year,UPI,10,27.14,1,7.4,64,271.4,Yes,Customer Support
CUST_1398,64,Female,West,Standard,Two Year,UPI,24,43.25,2,10.0,15,1038.0,No,Not Churned
CUST_1399,37,Male,West,Standard,Monthly,Credit Card,10,52.63,0,4.4,51,526.3,Yes,High Price
CUST_1400,36,Male,North,Standard,Monthly,Bank Transfer,41,61.81,2,10.0,35,2534.21,Yes,Customer Support
CUST_1401,52,Female,East,Standard,Two Year,Bank Transfer,31,43.22,5,8.1,81,1339.82,No,Not Churned
CUST_1402,60,Female,South,Premium,One Year,Credit Card,13,80.3,1,9.7,22,1043.9,No,Not Churned
CUST_1403,34,Male,West,Basic,Monthly,Bank Transfer,3,22.95,0,8.4,26,68.85,Yes,Customer Support
CUST_1404,62,Female,West,Standard,Monthly,Debit Card,59,63.91,1,5.6,60,3770.69,No,Not Churned
CUST_1405,60,Female,North,Basic,Monthly,Debit Card,50,21.26,1,8.0,21,1063.0,No,Not Churned
CUST_1406,51,Female,Central,Basic,One Year,Debit Card,52,33.73,2,6.0,42,1753.96,Yes,Competitor Offer
CUST_1407,26,Male,South,Standard,Monthly,Bank Transfer,34,50.99,5,6.9,29,1733.66,Yes,High Price
CUST_1408,43,Female,East,Standard,Two Year,Debit Card,49,62.67,4,5.2,36,3070.83,No,Not Churned
CUST_1409,19,Male,West,Premium,Monthly,Debit Card,28,118.22,2,6.0,19,3310.16,No,Not Churned
CUST_1410,26,Female,West,Standard,Monthly,Credit Card,19,43.44,2,8.3,17,825.36,Yes,Poor Service
CUST_1411,26,Male,South,Premium,One Year,Credit Card,23,85.72,2,7.7,62,1971.56,No,Not Churned
CUST_1412,57,Female,Central,Basic,Two Year,UPI,45,36.2,5,8.5,94,1629.0,No,Not Churned
CUST_1413,34,Male,West,Basic,Two Year,UPI,32,25.32,0,4.9,54,810.24,No,Not Churned
CUST_1414,18,Male,South,Basic,Monthly,UPI,13,24.3,4,4.2,15,315.9,Yes,High Price
CUST_1415,42,Male,North,Basic,One Year,UPI,33,36.51,4,8.7,17,1204.83,No,Not Churned
CUST_1416,60,Female,Central,Standard,One Year,Credit Card,34,69.61,2,8.5,54,2366.74,No,Not Churned
CUST_1417,57,Female,East,Standard,Monthly,Credit Card,33,56.71,1,7.3,42,1871.43,No,Not Churned
CUST_1418,59,Female,West,Basic,Monthly,Credit Card,56,25.56,1,7.6,5,1431.36,No,Not Churned
CUST_1419,42,Male,South,Premium,Monthly,Debit Card,5,89.93,1,8.3,43,449.65,No,Not Churned
CUST_1420,56,Female,North,Premium,Monthly,Debit Card,56,78.51,1,7.3,31,4396.56,No,Not Churned
CUST_1421,52,Male,East,Basic,Two Year,UPI,3,35.24,1,7.8,40,105.72,No,Not Churned
CUST_1422,20,Female,South,Basic,Monthly,Debit Card,60,35.47,3,8.2,36,2128.2,No,Not Churned
CUST_1423,54,Male,South,Basic,Two Year,Bank Transfer,7,37.5,3,6.9,45,262.5,No,Not Churned
CUST_1424,61,Male,East,Basic,One Year,Credit Card,24,20.53,2,6.5,19,492.72,Yes,High Price
CUST_1425,61,Male,North,Basic,One Year,UPI,22,31.24,4,7.6,35,687.28,No,Not Churned
CUST_1426,47,Female,North,Standard,One Year,UPI,45,46.43,3,10.0,10,2089.35,Yes,Lack of Features
CUST_1427,55,Female,Central,Basic,Monthly,Bank Transfer,23,26.82,2,5.7,93,616.86,No,Not Churned
CUST_1428,51,Female,West,Standard,Monthly,Debit Card,30,63.55,1,6.4,56,1906.5,No,Not Churned
CUST_1429,29,Male,East,Premium,Monthly,UPI,60,79.6,4,4.4,86,4776.0,Yes,Poor Service
CUST_1430,36,Male,East,Standard,One Year,Debit Card,18,59.15,1,7.7,26,1064.7,Yes,Poor Service
CUST_1431,54,Female,East,Premium,Monthly,Debit Card,32,102.73,4,6.2,35,3287.36,Yes,Lack of Features
CUST_1432,61,Female,North,Basic,One Year,Bank Transfer,56,39.08,0,4.9,77,2188.48,No,Not Churned
CUST_1433,34,Female,West,Standard,Monthly,UPI,53,63.25,2,6.9,50,3352.25,Yes,Lack of Features
CUST_1434,27,Male,Central,Standard,Monthly,Debit Card,7,64.11,2,9.2,71,448.77,No,Not Churned
CUST_1435,64,Male,South,Basic,Monthly,Debit Card,33,30.63,2,6.5,95,1010.79,No,Not Churned
CUST_1436,29,Male,South,Basic,Two Year,Bank Transfer,5,23.74,3,6.6,47,118.7,Yes,High Price
CUST_1437,33,Male,East,Standard,One Year,Bank Transfer,49,52.77,4,9.2,5,2585.73,No,Not Churned
CUST_1438,41,Male,West,Standard,Monthly,Debit Card,28,56.48,3,7.0,48,1581.44,No,Not Churned
CUST_1439,36,Female,North,Standard,One Year,Bank Transfer,8,60.35,4,5.2,61,482.8,Yes,Competitor Offer
CUST_1440,25,Male,West,Standard,Monthly,Debit Card,15,58.23,0,8.0,13,873.45,Yes,Lack of Features
CUST_1441,48,Male,West,Standard,Two Year,UPI,52,51.82,4,8.7,9,2694.64,Yes,Poor Service
CUST_1442,38,Male,North,Basic,One Year,Credit Card,4,25.31,3,6.7,83,101.24,No,Not Churned
CUST_1443,34,Male,East,Basic,Monthly,Bank Transfer,34,23.36,5,7.2,13,794.24,No,Not Churned
CUST_1444,40,Male,West,Basic,One Year,Credit Card,5,33.88,2,5.0,49,169.4,Yes,Poor Service
CUST_1445,54,Female,South,Basic,Monthly,Debit Card,33,32.91,3,5.7,96,1086.03,Yes,High Price
CUST_1446,33,Male,North,Premium,Two Year,Debit Card,57,104.37,5,6.5,81,5949.09,No,Not Churned
CUST_1447,23,Male,Central,Standard,Monthly,Debit Card,5,51.18,2,7.1,28,255.9,No,Not Churned
CUST_1448,25,Male,East,Standard,One Year,Credit Card,38,47.87,0,6.1,78,1819.06,No,Not Churned
CUST_1449,42,Female,North,Basic,Monthly,Debit Card,34,35.19,3,6.4,46,1196.46,No,Not Churned
CUST_1450,35,Female,Central,Standard,One Year,Bank Transfer,58,63.21,1,6.8,26,3666.18,Yes,Competitor Offer
CUST_1451,42,Female,Central,Basic,One Year,UPI,26,29.11,3,5.5,64,756.86,No,Not Churned
CUST_1452,29,Male,West,Basic,One Year,UPI,1,32.24,1,6.6,90,32.24,No,Not Churned
CUST_1453,32,Female,West,Basic,One Year,Bank Transfer,4,27.47,2,8.7,41,109.88,No,Not Churned
CUST_1454,43,Male,West,Standard,Two Year,UPI,39,61.06,2,6.1,43,2381.34,No,Not Churned
CUST_1455,58,Male,North,Standard,Monthly,Credit Card,54,65.07,1,5.6,88,3513.78,No,Not Churned
CUST_1456,62,Female,North,Standard,Monthly,Debit Card,26,60.65,2,10.0,78,1576.9,Yes,Customer Support
CUST_1457,43,Male,East,Standard,Monthly,Debit Card,33,55.38,3,7.3,78,1827.54,Yes,Lack of Features
CUST_1458,64,Male,West,Premium,Two Year,Debit Card,33,92.93,1,5.8,94,3066.69,No,Not Churned
CUST_1459,49,Male,Central,Basic,Monthly,Credit Card,8,32.85,5,8.0,93,262.8,No,Not Churned
CUST_1460,27,Female,South,Basic,One Year,Credit Card,20,33.6,0,7.4,57,672.0,No,Not Churned
CUST_1461,33,Male,East,Basic,One Year,Credit Card,16,31.17,1,6.1,32,498.72,No,Not Churned
CUST_1462,24,Male,North,Standard,Monthly,Bank Transfer,21,58.75,1,6.9,81,1233.75,No,Not Churned
CUST_1463,34,Female,East,Premium,Monthly,Credit Card,45,74.83,3,6.6,19,3367.35,Yes,Lack of Features
CUST_1464,40,Male,East,Basic,Monthly,UPI,55,39.04,1,8.5,64,2147.2,No,Not Churned
CUST_1465,43,Male,East,Premium,Monthly,Bank Transfer,56,109.54,0,8.0,64,6134.24,No,Not Churned
CUST_1466,38,Female,East,Premium,Monthly,Bank Transfer,26,88.7,2,3.8,10,2306.2,No,Not Churned
CUST_1467,39,Male,South,Basic,Monthly,Bank Transfer,23,31.26,1,9.9,56,718.98,No,Not Churned
CUST_1468,24,Male,West,Standard,Two Year,Credit Card,18,41.42,0,6.6,16,745.56,No,Not Churned
CUST_1469,31,Male,Central,Standard,Two Year,Bank Transfer,31,41.24,2,9.6,23,1278.44,No,Not Churned
CUST_1470,32,Male,East,Premium,Monthly,Credit Card,52,82.54,3,8.1,100,4292.08,No,Not Churned
CUST_1471,24,Male,East,Basic,Monthly,Credit Card,42,33.79,2,7.4,79,1419.18,Yes,High Price
CUST_1472,26,Female,East,Standard,Monthly,Bank Transfer,12,65.56,2,6.9,6,786.72,No,Not Churned
CUST_1473,25,Female,West,Basic,One Year,Debit Card,1,31.18,3,10.0,59,31.18,No,Not Churned
CUST_1474,40,Female,North,Standard,Two Year,Debit Card,42,55.96,1,6.6,19,2350.32,No,Not Churned
CUST_1475,46,Female,North,Standard,Monthly,Bank Transfer,9,52.07,1,6.0,68,468.63,Yes,Competitor Offer
CUST_1476,35,Male,South,Standard,Monthly,Debit Card,3,44.85,5,6.1,73,134.55,Yes,Poor Service
CUST_1477,48,Male,North,Premium,One Year,UPI,60,75.92,5,7.0,19,4555.2,No,Not Churned
